return_type,return_period,filing_date,total_taxable,total_tax,total_invoices,status,gstin
GSTR2B,042024,2024-05-19,,,,,09VCYCP9274P5Z3
GSTR3B,042024,2024-05-16,,,,,09VCYCP9274P5Z3
GSTR1,042024,2024-05-10,,,,,34UKYPI8225VZZF
GSTR2B,042024,2024-05-17,,,,,34UKYPI8225VZZF
GSTR3B,042024,2024-06-06,,,,,34UKYPI8225VZZF
GSTR1,042024,2024-05-09,,,,,26YWZFS3843P3Z4
GSTR2B,042024,2024-05-16,,,,,26YWZFS3843P3Z4
GSTR3B,042024,2024-06-25,,,,,26YWZFS3843P3Z4
GSTR1,042024,2024-05-11,,,,,10ZICJD5474UMZ1
GSTR2B,042024,2024-05-17,,,,,10ZICJD5474UMZ1
GSTR3B,042024,2024-05-15,,,,,10ZICJD5474UMZ1
GSTR1,042024,2024-05-07,,,,,06JISJR0069HKZG
GSTR2B,042024,2024-06-16,,,,,06JISJR0069HKZG
GSTR3B,042024,2024-05-15,,,,,06JISJR0069HKZG
GSTR1,042024,2024-05-10,,,,,12BUHHN1557FAZ2
GSTR2B,042024,,,,,,12BUHHN1557FAZ2
GSTR3B,042024,2024-05-18,,,,,12BUHHN1557FAZ2
GSTR1,042024,2024-05-09,,,,,20QLRJJ6143SPZR
GSTR2B,042024,2024-05-20,,,,,20QLRJJ6143SPZR
GSTR3B,042024,2024-05-15,,,,,20QLRJJ6143SPZR
GSTR1,042024,2024-05-06,,,,,04CJJGW2962SNZ4
GSTR2B,042024,2024-05-19,,,,,04CJJGW2962SNZ4
GSTR3B,042024,2024-05-19,,,,,04CJJGW2962SNZ4
GSTR1,042024,2024-05-09,,,,,24EGTCU0607B9ZY
GSTR2B,042024,2024-05-17,,,,,24EGTCU0607B9ZY
GSTR3B,042024,2024-05-20,,,,,24EGTCU0607B9ZY
GSTR1,042024,2024-05-07,,,,,22WJNGF2848XQZL
GSTR2B,042024,2024-05-16,,,,,22WJNGF2848XQZL
GSTR3B,042024,2024-05-15,,,,,22WJNGF2848XQZL
GSTR1,042024,2024-05-08,,,,,26WJNGF2848X6ZX
GSTR2B,042024,2024-05-19,,,,,26WJNGF2848X6ZX
GSTR3B,042024,,,,,,26WJNGF2848X6ZX
GSTR1,042024,2024-05-10,,,,,03QAHFE7680NZZM
GSTR2B,042024,2024-05-18,,,,,03QAHFE7680NZZM
GSTR3B,042024,2024-06-12,,,,,03QAHFE7680NZZM
GSTR1,042024,2024-05-09,,,,,06LHWCW4227D3ZC
GSTR2B,042024,2024-05-15,,,,,06LHWCW4227D3ZC
GSTR3B,042024,2024-05-15,,,,,06LHWCW4227D3ZC
GSTR1,042024,2024-05-08,,,,,05NZJPJ8685W7ZH
GSTR2B,042024,2024-05-18,,,,,05NZJPJ8685W7ZH
GSTR3B,042024,2024-05-18,,,,,05NZJPJ8685W7ZH
GSTR1,042024,2024-05-06,,,,,33NZJPJ8685WOZ1
GSTR2B,042024,,,,,,33NZJPJ8685WOZ1
GSTR3B,042024,2024-05-17,,,,,33NZJPJ8685WOZ1
GSTR1,042024,2024-05-10,,,,,15JRSBT6524ILZ6
GSTR2B,042024,,,,,,15JRSBT6524ILZ6
GSTR3B,042024,2024-05-19,,,,,15JRSBT6524ILZ6
GSTR1,042024,,,,,,05JRSBT6524IEZE
GSTR2B,042024,2024-06-20,,,,,05JRSBT6524IEZE
GSTR3B,042024,2024-05-18,,,,,05JRSBT6524IEZE
GSTR1,042024,,,,,,37OSFJM8611XFZ8
GSTR2B,042024,2024-05-15,,,,,37OSFJM8611XFZ8
GSTR3B,042024,,,,,,37OSFJM8611XFZ8
GSTR1,042024,2024-05-10,,,,,32DMTBE6740M8Z7
GSTR2B,042024,2024-05-17,,,,,32DMTBE6740M8Z7
GSTR3B,042024,,,,,,32DMTBE6740M8Z7
GSTR1,042024,2024-05-08,,,,,35NGQBJ4498IXZA
GSTR2B,042024,2024-06-04,,,,,35NGQBJ4498IXZA
GSTR3B,042024,2024-05-15,,,,,35NGQBJ4498IXZA
GSTR1,042024,2024-05-07,,,,,10NGQBJ4498IOZV
GSTR2B,042024,2024-05-19,,,,,10NGQBJ4498IOZV
GSTR3B,042024,2024-05-20,,,,,10NGQBJ4498IOZV
GSTR1,042024,2024-05-07,,,,,20OUNAT3098ZWZV
GSTR2B,042024,,,,,,20OUNAT3098ZWZV
GSTR3B,042024,2024-05-26,,,,,20OUNAT3098ZWZV
GSTR1,042024,,,,,,13ZNDJR1569RGZM
GSTR2B,042024,,,,,,13ZNDJR1569RGZM
GSTR3B,042024,,,,,,13ZNDJR1569RGZM
GSTR1,042024,2024-05-09,,,,,34OPAAH0035IGZK
GSTR2B,042024,2024-05-15,,,,,34OPAAH0035IGZK
GSTR3B,042024,2024-05-16,,,,,34OPAAH0035IGZK
GSTR1,042024,2024-05-08,,,,,07UECLL4476UDZZ
GSTR2B,042024,2024-05-18,,,,,07UECLL4476UDZZ
GSTR3B,042024,2024-05-19,,,,,07UECLL4476UDZZ
GSTR1,042024,2024-07-09,,,,,01DEMBO8806RVZQ
GSTR2B,042024,2024-05-24,,,,,01DEMBO8806RVZQ
GSTR3B,042024,2024-07-12,,,,,01DEMBO8806RVZQ
GSTR1,042024,2024-05-08,,,,,34KBJLI9726XZZJ
GSTR2B,042024,2024-05-19,,,,,34KBJLI9726XZZJ
GSTR3B,042024,2024-05-17,,,,,34KBJLI9726XZZJ
GSTR1,042024,2024-05-09,,,,,16IBMPF0580C3ZS
GSTR2B,042024,2024-05-20,,,,,16IBMPF0580C3ZS
GSTR3B,042024,2024-05-16,,,,,16IBMPF0580C3ZS
GSTR1,042024,2024-05-07,,,,,20KPNGG6321U7ZL
GSTR2B,042024,2024-05-20,,,,,20KPNGG6321U7ZL
GSTR3B,042024,2024-05-18,,,,,20KPNGG6321U7ZL
GSTR1,042024,2024-05-07,,,,,36FGYBH3187T9ZK
GSTR2B,042024,2024-05-30,,,,,36FGYBH3187T9ZK
GSTR3B,042024,2024-05-16,,,,,36FGYBH3187T9ZK
GSTR1,042024,2024-05-26,,,,,07FGYBH3187TAZK
GSTR2B,042024,2024-05-19,,,,,07FGYBH3187TAZK
GSTR3B,042024,2024-05-16,,,,,07FGYBH3187TAZK
GSTR1,042024,2024-05-09,,,,,18PSFGQ4980NTZ8
GSTR2B,042024,2024-05-16,,,,,18PSFGQ4980NTZ8
GSTR3B,042024,2024-05-15,,,,,18PSFGQ4980NTZ8
GSTR1,042024,2024-05-08,,,,,20LABCR0354BEZN
GSTR2B,042024,2024-05-15,,,,,20LABCR0354BEZN
GSTR3B,042024,2024-05-15,,,,,20LABCR0354BEZN
GSTR1,042024,2024-05-11,,,,,07LABCR0354BNZ2
GSTR2B,042024,2024-05-19,,,,,07LABCR0354BNZ2
GSTR3B,042024,2024-05-15,,,,,07LABCR0354BNZ2
GSTR1,042024,2024-05-07,,,,,12WKQCH8988A7ZW
GSTR2B,042024,2024-05-18,,,,,12WKQCH8988A7ZW
GSTR3B,042024,2024-05-16,,,,,12WKQCH8988A7ZW
GSTR1,042024,2024-05-09,,,,,27BMFJL3720GXZO
GSTR2B,042024,2024-07-05,,,,,27BMFJL3720GXZO
GSTR3B,042024,2024-06-13,,,,,27BMFJL3720GXZO
GSTR1,042024,2024-05-08,,,,,23ZNYBI1921NDZD
GSTR2B,042024,2024-05-17,,,,,23ZNYBI1921NDZD
GSTR3B,042024,2024-07-06,,,,,23ZNYBI1921NDZD
GSTR1,042024,2024-05-08,,,,,22SAYPV7763CRZW
GSTR2B,042024,2024-05-18,,,,,22SAYPV7763CRZW
GSTR3B,042024,2024-05-20,,,,,22SAYPV7763CRZW
GSTR1,042024,2024-05-06,,,,,20SOELV7154AUZ7
GSTR2B,042024,2024-05-18,,,,,20SOELV7154AUZ7
GSTR3B,042024,2024-05-20,,,,,20SOELV7154AUZ7
GSTR1,042024,2024-05-10,,,,,16RNUCV0563YVZX
GSTR2B,042024,2024-05-18,,,,,16RNUCV0563YVZX
GSTR3B,042024,2024-05-17,,,,,16RNUCV0563YVZX
GSTR1,032025,2025-04-06,,,,,03QAHFE7680NZZM
GSTR2B,032025,2025-04-16,,,,,03QAHFE7680NZZM
GSTR3B,032025,2025-05-29,,,,,03QAHFE7680NZZM
GSTR1,032025,2025-04-07,,,,,06LHWCW4227D3ZC
GSTR2B,032025,2025-04-20,,,,,06LHWCW4227D3ZC
GSTR3B,032025,2025-04-16,,,,,06LHWCW4227D3ZC
GSTR1,032025,2025-04-07,,,,,05NZJPJ8685W7ZH
GSTR2B,032025,2025-04-18,,,,,05NZJPJ8685W7ZH
GSTR3B,032025,2025-04-19,,,,,05NZJPJ8685W7ZH
GSTR1,032025,2025-04-15,,,,,33NZJPJ8685WOZ1
GSTR2B,032025,2025-04-19,,,,,33NZJPJ8685WOZ1
GSTR3B,032025,2025-04-17,,,,,33NZJPJ8685WOZ1
GSTR1,032025,2025-04-09,,,,,15JRSBT6524ILZ6
GSTR2B,032025,2025-04-20,,,,,15JRSBT6524ILZ6
GSTR3B,032025,2025-04-19,,,,,15JRSBT6524ILZ6
GSTR1,032025,2025-04-10,,,,,05JRSBT6524IEZE
GSTR2B,032025,2025-04-19,,,,,05JRSBT6524IEZE
GSTR3B,032025,2025-04-19,,,,,05JRSBT6524IEZE
GSTR1,032025,2025-04-29,,,,,37OSFJM8611XFZ8
GSTR2B,032025,2025-04-15,,,,,37OSFJM8611XFZ8
GSTR3B,032025,2025-04-15,,,,,37OSFJM8611XFZ8
GSTR1,032025,2025-04-08,,,,,32DMTBE6740M8Z7
GSTR2B,032025,2025-04-17,,,,,32DMTBE6740M8Z7
GSTR3B,032025,2025-04-15,,,,,32DMTBE6740M8Z7
GSTR1,032025,2025-04-08,,,,,35NGQBJ4498IXZA
GSTR2B,032025,2025-04-17,,,,,35NGQBJ4498IXZA
GSTR3B,032025,,,,,,35NGQBJ4498IXZA
GSTR1,032025,2025-04-10,,,,,10NGQBJ4498IOZV
GSTR2B,032025,2025-04-18,,,,,10NGQBJ4498IOZV
GSTR3B,032025,2025-04-19,,,,,10NGQBJ4498IOZV
GSTR1,032025,2025-04-08,,,,,20OUNAT3098ZWZV
GSTR2B,032025,2025-04-15,,,,,20OUNAT3098ZWZV
GSTR3B,032025,2025-04-17,,,,,20OUNAT3098ZWZV
GSTR1,032025,,,,,,13ZNDJR1569RGZM
GSTR2B,032025,,,,,,13ZNDJR1569RGZM
GSTR3B,032025,,,,,,13ZNDJR1569RGZM
GSTR1,032025,2025-04-06,,,,,34OPAAH0035IGZK
GSTR2B,032025,2025-04-15,,,,,34OPAAH0035IGZK
GSTR3B,032025,2025-04-15,,,,,34OPAAH0035IGZK
GSTR1,032025,2025-05-18,,,,,07UECLL4476UDZZ
GSTR2B,032025,2025-04-17,,,,,07UECLL4476UDZZ
GSTR3B,032025,2025-04-18,,,,,07UECLL4476UDZZ
GSTR1,032025,2025-04-11,,,,,01DEMBO8806RVZQ
GSTR2B,032025,2025-04-16,,,,,01DEMBO8806RVZQ
GSTR3B,032025,2025-04-18,,,,,01DEMBO8806RVZQ
GSTR1,032025,2025-04-07,,,,,34KBJLI9726XZZJ
GSTR2B,032025,2025-04-18,,,,,34KBJLI9726XZZJ
GSTR3B,032025,2025-04-19,,,,,34KBJLI9726XZZJ
GSTR1,032025,2025-04-07,,,,,16IBMPF0580C3ZS
GSTR2B,032025,2025-04-20,,,,,16IBMPF0580C3ZS
GSTR3B,032025,2025-04-26,,,,,16IBMPF0580C3ZS
GSTR1,032025,2025-04-08,,,,,20KPNGG6321U7ZL
GSTR2B,032025,2025-05-14,,,,,20KPNGG6321U7ZL
GSTR3B,032025,2025-04-25,,,,,20KPNGG6321U7ZL
GSTR1,032025,2025-04-08,,,,,36FGYBH3187T9ZK
GSTR2B,032025,2025-04-16,,,,,36FGYBH3187T9ZK
GSTR3B,032025,2025-04-17,,,,,36FGYBH3187T9ZK
GSTR1,032025,2025-04-08,,,,,07FGYBH3187TAZK
GSTR2B,032025,2025-04-15,,,,,07FGYBH3187TAZK
GSTR3B,032025,2025-04-16,,,,,07FGYBH3187TAZK
GSTR1,032025,2025-04-06,,,,,18PSFGQ4980NTZ8
GSTR2B,032025,2025-04-20,,,,,18PSFGQ4980NTZ8
GSTR3B,032025,2025-04-15,,,,,18PSFGQ4980NTZ8
GSTR1,032025,2025-04-11,,,,,20LABCR0354BEZN
GSTR2B,032025,2025-04-15,,,,,20LABCR0354BEZN
GSTR3B,032025,2025-04-20,,,,,20LABCR0354BEZN
GSTR1,032025,2025-04-10,,,,,07LABCR0354BNZ2
GSTR2B,032025,2025-04-17,,,,,07LABCR0354BNZ2
GSTR3B,032025,2025-04-19,,,,,07LABCR0354BNZ2
GSTR1,032025,2025-04-06,,,,,12WKQCH8988A7ZW
GSTR2B,032025,2025-04-15,,,,,12WKQCH8988A7ZW
GSTR3B,032025,2025-04-16,,,,,12WKQCH8988A7ZW
GSTR1,032025,2025-04-11,,,,,27BMFJL3720GXZO
GSTR2B,032025,2025-04-20,,,,,27BMFJL3720GXZO
GSTR3B,032025,2025-04-20,,,,,27BMFJL3720GXZO
GSTR1,032025,2025-04-06,,,,,23ZNYBI1921NDZD
GSTR2B,032025,2025-04-16,,,,,23ZNYBI1921NDZD
GSTR3B,032025,2025-04-15,,,,,23ZNYBI1921NDZD
GSTR1,032025,2025-04-07,,,,,22SAYPV7763CRZW
GSTR2B,032025,2025-04-15,,,,,22SAYPV7763CRZW
GSTR3B,032025,2025-04-18,,,,,22SAYPV7763CRZW
GSTR1,032025,,,,,,20SOELV7154AUZ7
GSTR2B,032025,2025-04-19,,,,,20SOELV7154AUZ7
GSTR3B,032025,2025-04-17,,,,,20SOELV7154AUZ7
GSTR1,032025,2025-04-08,,,,,16RNUCV0563YVZX
GSTR2B,032025,2025-05-24,,,,,16RNUCV0563YVZX
GSTR3B,032025,2025-04-19,,,,,16RNUCV0563YVZX
GSTR1,032025,2025-04-06,,,,,01TLXTG7331WGZ2
GSTR2B,032025,2025-04-18,,,,,01TLXTG7331WGZ2
GSTR3B,032025,2025-06-16,,,,,01TLXTG7331WGZ2
GSTR1,032025,2025-04-11,,,,,35DDMPR5986XVZY
GSTR2B,032025,,,,,,35DDMPR5986XVZY
GSTR3B,032025,2025-04-15,,,,,35DDMPR5986XVZY
GSTR1,032025,2025-04-09,,,,,22TVHPP6202IAZZ
GSTR2B,032025,2025-06-17,,,,,22TVHPP6202IAZZ
GSTR3B,032025,2025-04-16,,,,,22TVHPP6202IAZZ
GSTR1,032025,2025-06-05,,,,,02BKOLB2495WPZY
GSTR2B,032025,2025-04-16,,,,,02BKOLB2495WPZY
GSTR3B,032025,2025-04-19,,,,,02BKOLB2495WPZY
GSTR1,032025,2025-04-06,,,,,26YKTPZ6224A9ZY
GSTR2B,032025,2025-04-20,,,,,26YKTPZ6224A9ZY
GSTR3B,032025,2025-04-17,,,,,26YKTPZ6224A9ZY
GSTR1,032025,,,,,,02YKTPZ6224AQZR
GSTR2B,032025,2025-05-05,,,,,02YKTPZ6224AQZR
GSTR3B,032025,2025-04-16,,,,,02YKTPZ6224AQZR
GSTR1,032025,2025-04-08,,,,,26RCLJF0323YVZ3
GSTR2B,032025,2025-04-15,,,,,26RCLJF0323YVZ3
GSTR3B,032025,2025-04-27,,,,,26RCLJF0323YVZ3
GSTR1,032025,2025-04-10,,,,,04RCLJF0323YNZH
GSTR2B,032025,2025-04-18,,,,,04RCLJF0323YNZH
GSTR3B,032025,2025-04-17,,,,,04RCLJF0323YNZH
GSTR1,032025,2025-04-06,,,,,08BYBAH1011VBZU
GSTR2B,032025,2025-04-18,,,,,08BYBAH1011VBZU
GSTR3B,032025,2025-04-20,,,,,08BYBAH1011VBZU
GSTR1,032025,2025-05-23,,,,,27ZSUCJ1036MKZT
GSTR2B,032025,2025-04-16,,,,,27ZSUCJ1036MKZT
GSTR3B,032025,2025-04-28,,,,,27ZSUCJ1036MKZT
GSTR1,032025,2025-04-08,,,,,29PDZAL5606ASZ0
GSTR2B,032025,2025-04-16,,,,,29PDZAL5606ASZ0
GSTR3B,032025,2025-04-16,,,,,29PDZAL5606ASZ0
GSTR1,032025,2025-05-03,,,,,06NQQPY4472HPZ3
GSTR2B,032025,2025-04-18,,,,,06NQQPY4472HPZ3
GSTR3B,032025,2025-04-18,,,,,06NQQPY4472HPZ3
GSTR1,032025,2025-04-07,,,,,01MIMHZ2258RGZ6
GSTR2B,032025,2025-04-20,,,,,01MIMHZ2258RGZ6
GSTR3B,032025,2025-04-17,,,,,01MIMHZ2258RGZ6
GSTR1,032025,2025-04-07,,,,,36QMUBJ2635PUZU
GSTR2B,032025,2025-06-06,,,,,36QMUBJ2635PUZU
GSTR3B,032025,2025-04-16,,,,,36QMUBJ2635PUZU
GSTR1,032025,2025-04-12,,,,,18GDFBX5712POZS
GSTR2B,032025,2025-04-17,,,,,18GDFBX5712POZS
GSTR3B,032025,2025-06-08,,,,,18GDFBX5712POZS
GSTR1,032025,2025-05-11,,,,,01ANHAR2967D4ZW
GSTR2B,032025,2025-04-20,,,,,01ANHAR2967D4ZW
GSTR3B,032025,2025-06-05,,,,,01ANHAR2967D4ZW
GSTR1,032025,2025-04-10,,,,,06WCBJC5618JFZ7
GSTR2B,032025,2025-04-17,,,,,06WCBJC5618JFZ7
GSTR3B,032025,2025-04-15,,,,,06WCBJC5618JFZ7
GSTR1,032025,2025-04-06,,,,,14JXHTN3667Y5ZQ
GSTR2B,032025,2025-04-17,,,,,14JXHTN3667Y5ZQ
GSTR3B,032025,2025-05-22,,,,,14JXHTN3667Y5ZQ
GSTR1,032025,2025-04-07,,,,,17KRMAH2280H5Z7
GSTR2B,032025,2025-05-12,,,,,17KRMAH2280H5Z7
GSTR3B,032025,2025-04-20,,,,,17KRMAH2280H5Z7
GSTR1,032025,2025-04-10,,,,,21KRMAH2280HJZ4
GSTR2B,032025,2025-04-17,,,,,21KRMAH2280HJZ4
GSTR3B,032025,2025-04-20,,,,,21KRMAH2280HJZ4
GSTR1,032025,2025-04-08,,,,,21MHKGQ5458X2ZE
GSTR2B,032025,2025-04-18,,,,,21MHKGQ5458X2ZE
GSTR3B,032025,2025-04-18,,,,,21MHKGQ5458X2ZE
GSTR1,032025,2025-05-31,,,,,34RHBCP5429NBZ0
GSTR2B,032025,2025-04-17,,,,,34RHBCP5429NBZ0
GSTR3B,032025,2025-04-16,,,,,34RHBCP5429NBZ0
GSTR1,032025,2025-04-16,,,,,35SHYPB4339MYZD
GSTR2B,032025,2025-04-17,,,,,35SHYPB4339MYZD
GSTR3B,032025,2025-04-15,,,,,35SHYPB4339MYZD
GSTR1,032025,2025-04-10,,,,,02TQTFI5946D6ZP
GSTR2B,032025,2025-04-17,,,,,02TQTFI5946D6ZP
GSTR3B,032025,2025-04-17,,,,,02TQTFI5946D6ZP
GSTR1,032025,2025-04-06,,,,,33VCYCP9274PXZK
GSTR2B,032025,2025-04-19,,,,,33VCYCP9274PXZK
GSTR3B,032025,2025-04-16,,,,,33VCYCP9274PXZK
GSTR1,032025,2025-04-06,,,,,09VCYCP9274P5Z3
GSTR2B,032025,2025-04-16,,,,,09VCYCP9274P5Z3
GSTR3B,032025,2025-04-16,,,,,09VCYCP9274P5Z3
GSTR1,032025,2025-04-07,,,,,34UKYPI8225VZZF
GSTR2B,032025,2025-04-18,,,,,34UKYPI8225VZZF
GSTR3B,032025,2025-05-07,,,,,34UKYPI8225VZZF
GSTR1,032025,2025-04-06,,,,,26YWZFS3843P3Z4
GSTR2B,032025,2025-04-17,,,,,26YWZFS3843P3Z4
GSTR3B,032025,2025-04-15,,,,,26YWZFS3843P3Z4
GSTR1,032025,2025-04-11,,,,,10ZICJD5474UMZ1
GSTR2B,032025,2025-04-19,,,,,10ZICJD5474UMZ1
GSTR3B,032025,2025-04-17,,,,,10ZICJD5474UMZ1
GSTR1,032025,2025-04-09,,,,,06JISJR0069HKZG
GSTR2B,032025,2025-06-11,,,,,06JISJR0069HKZG
GSTR3B,032025,2025-04-15,,,,,06JISJR0069HKZG
GSTR1,032025,2025-04-06,,,,,12BUHHN1557FAZ2
GSTR2B,032025,2025-04-18,,,,,12BUHHN1557FAZ2
GSTR3B,032025,2025-04-16,,,,,12BUHHN1557FAZ2
GSTR1,032025,2025-04-06,,,,,20QLRJJ6143SPZR
GSTR2B,032025,2025-04-19,,,,,20QLRJJ6143SPZR
GSTR3B,032025,2025-04-20,,,,,20QLRJJ6143SPZR
GSTR1,032025,2025-04-11,,,,,04CJJGW2962SNZ4
GSTR2B,032025,2025-04-24,,,,,04CJJGW2962SNZ4
GSTR3B,032025,2025-04-18,,,,,04CJJGW2962SNZ4
GSTR1,032025,2025-04-08,,,,,24EGTCU0607B9ZY
GSTR2B,032025,2025-04-16,,,,,24EGTCU0607B9ZY
GSTR3B,032025,2025-04-20,,,,,24EGTCU0607B9ZY
GSTR1,032025,2025-04-08,,,,,22WJNGF2848XQZL
GSTR2B,032025,2025-04-16,,,,,22WJNGF2848XQZL
GSTR3B,032025,2025-04-20,,,,,22WJNGF2848XQZL
GSTR1,032025,2025-04-09,,,,,26WJNGF2848X6ZX
GSTR2B,032025,2025-04-19,,,,,26WJNGF2848X6ZX
GSTR3B,032025,2025-06-03,,,,,26WJNGF2848X6ZX
GSTR3B,022025,2025-05-14,,,,,26YWZFS3843P3Z4
GSTR1,022025,2025-03-11,,,,,10ZICJD5474UMZ1
GSTR2B,022025,2025-03-18,,,,,10ZICJD5474UMZ1
GSTR3B,022025,2025-03-20,,,,,10ZICJD5474UMZ1
GSTR1,022025,2025-03-10,,,,,06JISJR0069HKZG
GSTR2B,022025,2025-03-15,,,,,06JISJR0069HKZG
GSTR3B,022025,2025-03-17,,,,,06JISJR0069HKZG
GSTR1,022025,2025-03-10,,,,,12BUHHN1557FAZ2
GSTR2B,022025,2025-03-18,,,,,12BUHHN1557FAZ2
GSTR3B,022025,2025-03-17,,,,,12BUHHN1557FAZ2
GSTR1,022025,2025-03-08,,,,,20QLRJJ6143SPZR
GSTR2B,022025,2025-03-17,,,,,20QLRJJ6143SPZR
GSTR3B,022025,2025-03-16,,,,,20QLRJJ6143SPZR
GSTR1,022025,2025-03-10,,,,,04CJJGW2962SNZ4
GSTR2B,022025,2025-03-18,,,,,04CJJGW2962SNZ4
GSTR3B,022025,2025-03-19,,,,,04CJJGW2962SNZ4
GSTR1,022025,2025-03-08,,,,,24EGTCU0607B9ZY
GSTR2B,022025,2025-03-20,,,,,24EGTCU0607B9ZY
GSTR3B,022025,2025-03-16,,,,,24EGTCU0607B9ZY
GSTR1,022025,2025-03-09,,,,,22WJNGF2848XQZL
GSTR2B,022025,2025-03-18,,,,,22WJNGF2848XQZL
GSTR3B,022025,2025-03-20,,,,,22WJNGF2848XQZL
GSTR1,022025,2025-03-10,,,,,26WJNGF2848X6ZX
GSTR2B,022025,,,,,,26WJNGF2848X6ZX
GSTR3B,022025,2025-03-17,,,,,26WJNGF2848X6ZX
GSTR1,022025,2025-03-06,,,,,03QAHFE7680NZZM
GSTR2B,022025,2025-03-29,,,,,03QAHFE7680NZZM
GSTR3B,022025,2025-04-11,,,,,03QAHFE7680NZZM
GSTR1,022025,2025-03-06,,,,,06LHWCW4227D3ZC
GSTR2B,022025,2025-03-17,,,,,06LHWCW4227D3ZC
GSTR3B,022025,2025-03-20,,,,,06LHWCW4227D3ZC
GSTR1,022025,2025-03-06,,,,,05NZJPJ8685W7ZH
GSTR2B,022025,2025-03-17,,,,,05NZJPJ8685W7ZH
GSTR3B,022025,2025-03-15,,,,,05NZJPJ8685W7ZH
GSTR1,022025,2025-03-06,,,,,33NZJPJ8685WOZ1
GSTR2B,022025,2025-03-19,,,,,33NZJPJ8685WOZ1
GSTR3B,022025,2025-03-15,,,,,33NZJPJ8685WOZ1
GSTR1,022025,2025-03-06,,,,,15JRSBT6524ILZ6
GSTR2B,022025,2025-03-22,,,,,15JRSBT6524ILZ6
GSTR3B,022025,2025-03-16,,,,,15JRSBT6524ILZ6
GSTR1,022025,2025-03-07,,,,,05JRSBT6524IEZE
GSTR2B,022025,2025-03-17,,,,,05JRSBT6524IEZE
GSTR3B,022025,2025-03-18,,,,,05JRSBT6524IEZE
GSTR1,022025,2025-03-07,,,,,37OSFJM8611XFZ8
GSTR2B,022025,2025-03-17,,,,,37OSFJM8611XFZ8
GSTR3B,022025,2025-03-20,,,,,37OSFJM8611XFZ8
GSTR1,022025,2025-03-06,,,,,32DMTBE6740M8Z7
GSTR2B,022025,2025-03-19,,,,,32DMTBE6740M8Z7
GSTR3B,022025,2025-03-16,,,,,32DMTBE6740M8Z7
GSTR1,022025,,,,,,35NGQBJ4498IXZA
GSTR2B,022025,2025-03-18,,,,,35NGQBJ4498IXZA
GSTR3B,022025,2025-03-20,,,,,35NGQBJ4498IXZA
GSTR1,022025,2025-03-10,,,,,10NGQBJ4498IOZV
GSTR2B,022025,2025-03-15,,,,,10NGQBJ4498IOZV
GSTR3B,022025,2025-03-18,,,,,10NGQBJ4498IOZV
GSTR1,022025,2025-03-11,,,,,20OUNAT3098ZWZV
GSTR2B,022025,2025-03-15,,,,,20OUNAT3098ZWZV
GSTR3B,022025,2025-04-09,,,,,20OUNAT3098ZWZV
GSTR1,022025,,,,,,13ZNDJR1569RGZM
GSTR2B,022025,,,,,,13ZNDJR1569RGZM
GSTR3B,022025,,,,,,13ZNDJR1569RGZM
GSTR1,022025,2025-03-10,,,,,34OPAAH0035IGZK
GSTR2B,022025,2025-03-16,,,,,34OPAAH0035IGZK
GSTR3B,022025,2025-03-18,,,,,34OPAAH0035IGZK
GSTR1,022025,2025-03-10,,,,,07UECLL4476UDZZ
GSTR2B,022025,2025-03-19,,,,,07UECLL4476UDZZ
GSTR3B,022025,2025-03-18,,,,,07UECLL4476UDZZ
GSTR1,022025,2025-03-06,,,,,01DEMBO8806RVZQ
GSTR2B,022025,2025-03-20,,,,,01DEMBO8806RVZQ
GSTR3B,022025,,,,,,01DEMBO8806RVZQ
GSTR1,022025,2025-03-10,,,,,34KBJLI9726XZZJ
GSTR2B,022025,2025-04-15,,,,,34KBJLI9726XZZJ
GSTR3B,022025,2025-03-16,,,,,34KBJLI9726XZZJ
GSTR1,022025,2025-03-08,,,,,16IBMPF0580C3ZS
GSTR2B,022025,2025-04-03,,,,,16IBMPF0580C3ZS
GSTR3B,022025,2025-05-11,,,,,16IBMPF0580C3ZS
GSTR1,022025,2025-03-06,,,,,20KPNGG6321U7ZL
GSTR2B,022025,2025-03-16,,,,,20KPNGG6321U7ZL
GSTR3B,022025,2025-03-20,,,,,20KPNGG6321U7ZL
GSTR1,022025,2025-03-08,,,,,36FGYBH3187T9ZK
GSTR2B,022025,2025-03-17,,,,,36FGYBH3187T9ZK
GSTR3B,022025,,,,,,36FGYBH3187T9ZK
GSTR1,022025,2025-03-09,,,,,07FGYBH3187TAZK
GSTR2B,022025,2025-03-20,,,,,07FGYBH3187TAZK
GSTR3B,022025,2025-03-18,,,,,07FGYBH3187TAZK
GSTR1,022025,2025-03-08,,,,,18PSFGQ4980NTZ8
GSTR2B,022025,2025-03-15,,,,,18PSFGQ4980NTZ8
GSTR3B,022025,,,,,,18PSFGQ4980NTZ8
GSTR1,022025,2025-03-10,,,,,20LABCR0354BEZN
GSTR2B,022025,,,,,,20LABCR0354BEZN
GSTR3B,022025,2025-03-15,,,,,20LABCR0354BEZN
GSTR1,022025,2025-03-10,,,,,07LABCR0354BNZ2
GSTR2B,022025,2025-05-06,,,,,07LABCR0354BNZ2
GSTR3B,022025,2025-03-19,,,,,07LABCR0354BNZ2
GSTR1,022025,2025-03-07,,,,,12WKQCH8988A7ZW
GSTR2B,022025,2025-03-18,,,,,12WKQCH8988A7ZW
